,id,article_id,evidence_type,postDate,postClass,evidenceID,evidenceDate,evidence_after_post
10621,fa1207,0,i2t,2024-06-09 18:57:45+00:00,factually_correct,fa1207_lens_result_0,2025-10-13,True
10622,mi4908,0,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_0,2024-02-09,False
10623,mi4908,1,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_1,2024-09-02,False
10624,mi4908,2,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_2,2024-09-02,False
10625,mi4908,3,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_3,,
10626,mi4908,4,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_4,2024-09-02,False
10627,mi4908,7,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_7,2025-05-22,True
10628,mi4908,8,t2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_t1_result_8,2024-09-02,False
10629,mi4908,0,i2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_lens_result_0,2025-10-14,True
10630,mi4908,3,i2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_lens_result_3,2024-07-10,False
10631,mi4908,8,i2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_lens_result_8,2023-10-09,False
10632,mi4908,9,i2t,2024-09-02 21:18:41+00:00,miscaptioned,mi4908_lens_result_9,2023-01-01,False
10633,mi2988,0,t2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_t1_result_0,2011-10-05,False
10634,mi2988,5,t2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_t1_result_5,,
10635,mi2988,6,t2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_t1_result_6,,
10636,mi2988,7,t2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_t1_result_7,2025-10-09,True
10637,mi2988,8,t2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_t1_result_8,2013-01-01,False
10638,mi2988,1,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_1,2023-11-26,False
10639,mi2988,3,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_3,2018-08-07,False
10640,mi2988,4,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_4,2023-12-08,False
10641,mi2988,6,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_6,2023-09-22,False
10642,mi2988,7,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_7,2023-10-03,False
10643,mi2988,8,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_8,2021-06-03,False
10644,mi2988,9,i2t,2024-08-25 21:28:59+00:00,miscaptioned,mi2988_lens_result_9,2023-05-23,False
10645,mi1866,0,t2t,2023-05-27 17:31:27+00:00,miscaptioned,mi1866_t1_result_0,2025-03-30,True
10646,mi1866,1,t2t,2023-05-27 17:31:27+00:00,miscaptioned,mi1866_t1_result_1,2016-10-02,False
10647,fa2531,0,t2t,2023-09-08 09:00:00+00:00,factually_correct,fa2531_t1_result_0,2023-09-08,False
10648,fa2531,1,t2t,2023-09-08 09:00:00+00:00,factually_correct,fa2531_t1_result_1,2025-09-10,True
10649,fa2531,2,t2t,2023-09-08 09:00:00+00:00,factually_correct,fa2531_t1_result_2,2025-08-18,True
10650,fa2531,3,t2t,2023-09-08 09:00:00+00:00,factually_correct,fa2531_t1_result_3,2025-09-10,True
10651,fa2531,4,t2t,2023-09-08 09:00:00+00:00,factually_correct,fa2531_t1_result_4,2025-09-10,True
10652,fa2531,5,t2t,2023-09-08 09:00:00+00:00,factually_correct,fa2531_t1_result_5,2022-01-25,False
10653,mi3803,1,t2t,2024-05-17 03:25:09+00:00,miscaptioned,mi3803_t1_result_1,2024-05-16,False
10654,mi3803,3,t2t,2024-05-17 03:25:09+00:00,miscaptioned,mi3803_t1_result_3,2024-05-17,False
10655,mi3803,6,t2t,2024-05-17 03:25:09+00:00,miscaptioned,mi3803_t1_result_6,2024-06-04,True
10656,mi3803,7,t2t,2024-05-17 03:25:09+00:00,miscaptioned,mi3803_t1_result_7,2024-05-16,False
10657,mi3803,9,t2t,2024-05-17 03:25:09+00:00,miscaptioned,mi3803_t1_result_9,2024-05-17,False
10658,fa2722,0,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_0,2025-10-03,True
10659,fa2722,1,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_1,2025-10-08,True
10660,fa2722,2,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_2,2025-07-13,True
10661,fa2722,3,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_3,2025-10-06,True
10662,fa2722,4,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_4,2025-09-03,True
10663,fa2722,5,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_5,2025-07-26,True
10664,fa2722,8,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_8,2025-08-19,True
10665,fa2722,9,t2t,2025-04-04 12:13:22+00:00,factually_correct,fa2722_t1_result_9,2004-11-01,False
10666,fa1182,2,i2t,2024-05-25 19:56:16+00:00,factually_correct,fa1182_lens_result_2,2024-06-03,True
10667,fa1182,6,i2t,2024-05-25 19:56:16+00:00,factually_correct,fa1182_lens_result_6,2025-10-13,True
10668,fa0399,3,t2t,2024-01-17 15:14:56+00:00,factually_correct,fa0399_t1_result_3,2025-01-28,True
10669,fa0399,4,t2t,2024-01-17 15:14:56+00:00,factually_correct,fa0399_t1_result_4,2024-12-17,True
10670,fa0399,6,t2t,2024-01-17 15:14:56+00:00,factually_correct,fa0399_t1_result_6,2024-10-18,True
10671,fa0399,8,t2t,2024-01-17 15:14:56+00:00,factually_correct,fa0399_t1_result_8,2025-01-29,True
10672,fa3094,0,t2t,2024-04-04 04:05:18+00:00,factually_correct,fa3094_t1_result_0,2024-04-09,True
10673,fa3094,4,t2t,2024-04-04 04:05:18+00:00,factually_correct,fa3094_t1_result_4,2024-04-03,False
10674,fa3094,7,t2t,2024-04-04 04:05:18+00:00,factually_correct,fa3094_t1_result_7,2024-04-04,False
10675,fa3094,8,t2t,2024-04-04 04:05:18+00:00,factually_correct,fa3094_t1_result_8,2024-04-03,False
10676,fa1721,0,t2t,2024-10-23 01:40:29+00:00,factually_correct,fa1721_t1_result_0,2024-01-09,False
10677,fa1721,2,t2t,2024-10-23 01:40:29+00:00,factually_correct,fa1721_t1_result_2,2001-06-22,False
10678,fa1721,3,t2t,2024-10-23 01:40:29+00:00,factually_correct,fa1721_t1_result_3,2025-10-09,True
10679,fa0890,5,t2t,2024-10-14 14:43:33+00:00,factually_correct,fa0890_t1_result_5,2024-06-05,False
10680,fa3500,0,t2t,2024-12-19 19:39:58+00:00,factually_correct,fa3500_t1_result_0,2024-10-05,False
10681,fa3500,1,t2t,2024-12-19 19:39:58+00:00,factually_correct,fa3500_t1_result_1,2024-11-08,False
10682,fa4269,0,t2t,2024-08-22 16:30:00+00:00,factually_correct,fa4269_t1_result_0,2023-11-28,False
10683,mi3385,0,t2t,2024-04-29 21:26:06+00:00,miscaptioned,mi3385_t1_result_0,2021-01-15,False
10684,mi3385,3,t2t,2024-04-29 21:26:06+00:00,miscaptioned,mi3385_t1_result_3,2021-08-05,False
10685,mi3385,4,t2t,2024-04-29 21:26:06+00:00,miscaptioned,mi3385_t1_result_4,2012-01-24,False
10686,mi4005,0,t2t,2025-03-20 01:21:59+00:00,miscaptioned,mi4005_t1_result_0,2023-04-11,False
10687,mi4005,1,t2t,2025-03-20 01:21:59+00:00,miscaptioned,mi4005_t1_result_1,2024-03-20,False
10688,mi4005,2,t2t,2025-03-20 01:21:59+00:00,miscaptioned,mi4005_t1_result_2,2024-02-29,False
10689,mi4005,3,t2t,2025-03-20 01:21:59+00:00,miscaptioned,mi4005_t1_result_3,2024-07-18,False
10690,mi4005,9,t2t,2025-03-20 01:21:59+00:00,miscaptioned,mi4005_t1_result_9,2023-08-03,False
10691,mi1250,1,t2t,2023-03-24 15:57:23+00:00,miscaptioned,mi1250_t1_result_1,2023-03-24,False
10692,mi1250,2,t2t,2023-03-24 15:57:23+00:00,miscaptioned,mi1250_t1_result_2,2023-03-30,True
10693,mi1250,7,t2t,2023-03-24 15:57:23+00:00,miscaptioned,mi1250_t1_result_7,2023-03-24,False
10694,mi1250,8,t2t,2023-03-24 15:57:23+00:00,miscaptioned,mi1250_t1_result_8,2024-03-26,True
10695,mi3660,2,t2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_t1_result_2,2024-09-25,True
10696,mi3660,4,t2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_t1_result_4,2024-08-30,True
10697,mi3660,5,t2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_t1_result_5,2024-09-09,True
10698,mi3660,6,t2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_t1_result_6,2012-04-03,False
10699,mi3660,9,t2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_t1_result_9,2025-02-19,True
10700,mi3660,0,i2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_lens_result_0,2025-10-13,True
10701,mi3660,2,i2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_lens_result_2,2024-08-28,True
10702,mi3660,5,i2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_lens_result_5,2025-10-13,True
10703,mi3660,8,i2t,2024-08-27 09:07:24+00:00,miscaptioned,mi3660_lens_result_8,2024-08-30,True
10704,mi4300,0,t2t,2024-11-14 22:59:56+00:00,miscaptioned,mi4300_t1_result_0,2017-02-17,False
10705,mi4300,3,t2t,2024-11-14 22:59:56+00:00,miscaptioned,mi4300_t1_result_3,2025-04-15,True
10706,mi4300,7,t2t,2024-11-14 22:59:56+00:00,miscaptioned,mi4300_t1_result_7,2015-10-04,False
10707,mi3239,0,t2t,2024-05-04 16:59:44+00:00,miscaptioned,mi3239_t1_result_0,2024-05-08,True
10708,fa3411,0,t2t,2024-06-27 09:30:42+00:00,factually_correct,fa3411_t1_result_0,2025-01-26,True
10709,fa3411,1,t2t,2024-06-27 09:30:42+00:00,factually_correct,fa3411_t1_result_1,2024-01-29,False
10710,fa3411,2,t2t,2024-06-27 09:30:42+00:00,factually_correct,fa3411_t1_result_2,2024-03-27,False
10711,fa3411,7,i2t,2024-06-27 09:30:42+00:00,factually_correct,fa3411_lens_result_7,2024-06-28,True
10712,mi3099,7,i2t,2024-06-17 23:28:07+00:00,miscaptioned,mi3099_lens_result_7,2023-11-09,False
10713,mi3637,1,t2t,2024-09-10 09:34:52+00:00,miscaptioned,mi3637_t1_result_1,2025-05-01,True
10714,mi3637,4,t2t,2024-09-10 09:34:52+00:00,miscaptioned,mi3637_t1_result_4,2024-04-15,False
10715,mi3637,9,t2t,2024-09-10 09:34:52+00:00,miscaptioned,mi3637_t1_result_9,2025-05-16,True
10716,fa1821,1,t2t,2024-06-11 00:48:56+00:00,factually_correct,fa1821_t1_result_1,2025-07-13,True
10717,fa1821,4,t2t,2024-06-11 00:48:56+00:00,factually_correct,fa1821_t1_result_4,2024-12-18,True
10718,fa1821,9,t2t,2024-06-11 00:48:56+00:00,factually_correct,fa1821_t1_result_9,2024-07-24,True
10719,fa0418,3,t2t,2025-02-19 15:43:00+00:00,factually_correct,fa0418_t1_result_3,2022-10-24,False
10720,fa0418,5,t2t,2025-02-19 15:43:00+00:00,factually_correct,fa0418_t1_result_5,2016-07-27,False
10721,fa0418,7,t2t,2025-02-19 15:43:00+00:00,factually_correct,fa0418_t1_result_7,2022-10-14,False
10722,fa1426,1,t2t,2024-08-19 03:17:34+00:00,factually_correct,fa1426_t1_result_1,2025-08-21,True
10723,fa1426,4,t2t,2024-08-19 03:17:34+00:00,factually_correct,fa1426_t1_result_4,2025-10-08,True
10724,fa1426,7,t2t,2024-08-19 03:17:34+00:00,factually_correct,fa1426_t1_result_7,2025-03-20,True
10725,fa1426,4,i2t,2024-08-19 03:17:34+00:00,factually_correct,fa1426_lens_result_4,2024-10-03,True
10726,fa1842,5,t2t,2024-10-17 17:09:26+00:00,factually_correct,fa1842_t1_result_5,2024-10-18,True
10727,fa1842,6,t2t,2024-10-17 17:09:26+00:00,factually_correct,fa1842_t1_result_6,2024-10-28,True
10728,fa1842,8,t2t,2024-10-17 17:09:26+00:00,factually_correct,fa1842_t1_result_8,2025-02-07,True
10729,fa1842,9,t2t,2024-10-17 17:09:26+00:00,factually_correct,fa1842_t1_result_9,2025-10-10,True
10730,fa3882,0,t2t,2023-11-06 14:46:11+00:00,factually_correct,fa3882_t1_result_0,2002-02-18,False
10731,fa3882,5,t2t,2023-11-06 14:46:11+00:00,factually_correct,fa3882_t1_result_5,2005-04-19,False
10732,fa3882,7,t2t,2023-11-06 14:46:11+00:00,factually_correct,fa3882_t1_result_7,2021-06-29,False
10733,fa3882,9,t2t,2023-11-06 14:46:11+00:00,factually_correct,fa3882_t1_result_9,2005-04-29,False
10734,fa1269,0,t2t,2021-04-29 18:54:57+00:00,factually_correct,fa1269_t1_result_0,2021-06-20,True
10735,fa1269,3,t2t,2021-04-29 18:54:57+00:00,factually_correct,fa1269_t1_result_3,2021-01-26,False
10736,fa1269,0,i2t,2021-04-29 18:54:57+00:00,factually_correct,fa1269_lens_result_0,2021-01-26,False
10737,fa1269,1,i2t,2021-04-29 18:54:57+00:00,factually_correct,fa1269_lens_result_1,2025-01-08,True
10738,mi2024,3,t2t,2024-09-03 10:02:27+00:00,miscaptioned,mi2024_t1_result_3,2024-09-03,False
10739,mi2024,5,t2t,2024-09-03 10:02:27+00:00,miscaptioned,mi2024_t1_result_5,2024-09-03,False
10740,mi2024,8,t2t,2024-09-03 10:02:27+00:00,miscaptioned,mi2024_t1_result_8,2024-09-17,True
10741,mi2024,9,t2t,2024-09-03 10:02:27+00:00,miscaptioned,mi2024_t1_result_9,2024-09-03,False
10742,fa2975,1,t2t,2024-02-07 03:08:30+00:00,factually_correct,fa2975_t1_result_1,2024-05-17,True
10743,fa2975,4,t2t,2024-02-07 03:08:30+00:00,factually_correct,fa2975_t1_result_4,2024-02-16,True
10744,fa2975,6,t2t,2024-02-07 03:08:30+00:00,factually_correct,fa2975_t1_result_6,2002-06-08,False
10745,fa2975,0,i2t,2024-02-07 03:08:30+00:00,factually_correct,fa2975_lens_result_0,2022-07-07,False
10746,fa2975,7,i2t,2024-02-07 03:08:30+00:00,factually_correct,fa2975_lens_result_7,2019-12-06,False
10747,mi0172,2,t2t,2025-03-04 11:51:52+00:00,miscaptioned,mi0172_t1_result_2,,
10748,mi0172,5,t2t,2025-03-04 11:51:52+00:00,miscaptioned,mi0172_t1_result_5,2011-10-17,False
10749,mi0172,6,t2t,2025-03-04 11:51:52+00:00,miscaptioned,mi0172_t1_result_6,2011-10-17,False
10750,mi0172,4,i2t,2025-03-04 11:51:52+00:00,miscaptioned,mi0172_lens_result_4,2025-09-08,True
10751,fa1034,3,t2t,2023-06-05 06:24:38+00:00,factually_correct,fa1034_t1_result_3,2024-01-13,True
10752,fa1034,5,t2t,2023-06-05 06:24:38+00:00,factually_correct,fa1034_t1_result_5,2022-02-13,False
10753,fa3535,0,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_0,2017-10-26,False
10754,fa3535,1,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_1,2024-10-07,False
10755,fa3535,3,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_3,2016-12-05,False
10756,fa3535,4,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_4,2025-05-05,True
10757,fa3535,5,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_5,2024-09-25,False
10758,fa3535,7,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_7,2018-04-18,False
10759,fa3535,9,t2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_t1_result_9,2017-11-03,False
10760,fa3535,6,i2t,2025-03-17 18:23:15+00:00,factually_correct,fa3535_lens_result_6,2019-11-03,False
10761,mi5165,1,t2t,2025-03-21 22:39:57+00:00,miscaptioned,mi5165_t1_result_1,2025-07-22,True
10762,mi5165,2,t2t,2025-03-21 22:39:57+00:00,miscaptioned,mi5165_t1_result_2,2025-06-27,True
10763,mi5165,3,t2t,2025-03-21 22:39:57+00:00,miscaptioned,mi5165_t1_result_3,2025-06-27,True
10764,mi5165,9,t2t,2025-03-21 22:39:57+00:00,miscaptioned,mi5165_t1_result_9,2025-06-27,True
10765,mi4466,0,t2t,2024-02-15 04:47:46+00:00,miscaptioned,mi4466_t1_result_0,2024-02-18,True
10766,mi2862,1,t2t,2023-12-15 02:35:04+00:00,miscaptioned,mi2862_t1_result_1,2020-07-08,False
10767,mi2862,6,t2t,2023-12-15 02:35:04+00:00,miscaptioned,mi2862_t1_result_6,2020-07-08,False
10768,fa3069,1,i2t,2024-03-25 07:00:00+00:00,factually_correct,fa3069_lens_result_1,2021-01-28,False
10769,mi4023,1,t2t,2024-12-22 20:27:04+00:00,miscaptioned,mi4023_t1_result_1,2016-12-05,False
10770,mi4023,3,t2t,2024-12-22 20:27:04+00:00,miscaptioned,mi4023_t1_result_3,2024-05-25,False
10771,mi4023,6,t2t,2024-12-22 20:27:04+00:00,miscaptioned,mi4023_t1_result_6,2020-01-13,False
10772,mi0901,2,i2t,2024-05-25 05:59:42+00:00,miscaptioned,mi0901_lens_result_2,2024-05-28,True
10773,mi0901,6,i2t,2024-05-25 05:59:42+00:00,miscaptioned,mi0901_lens_result_6,2024-05-26,True
10774,mi3089,3,t2t,2024-06-13 21:15:13+00:00,miscaptioned,mi3089_t1_result_3,2024-06-14,True
10775,mi3089,4,t2t,2024-06-13 21:15:13+00:00,miscaptioned,mi3089_t1_result_4,2024-01-01,False
10776,mi3089,5,t2t,2024-06-13 21:15:13+00:00,miscaptioned,mi3089_t1_result_5,2024-07-11,True
10777,mi3089,7,t2t,2024-06-13 21:15:13+00:00,miscaptioned,mi3089_t1_result_7,2024-04-24,False
10778,mi3089,9,t2t,2024-06-13 21:15:13+00:00,miscaptioned,mi3089_t1_result_9,2024-06-05,False
10779,mi3089,0,i2t,2024-06-13 21:15:13+00:00,miscaptioned,mi3089_lens_result_0,2024-06-14,True
10780,fa3375,0,t2t,2023-08-19 18:18:50+00:00,factually_correct,fa3375_t1_result_0,2022-07-22,False
10781,fa3375,3,t2t,2023-08-19 18:18:50+00:00,factually_correct,fa3375_t1_result_3,2022-08-26,False
10782,fa2884,5,i2t,2024-12-15 21:50:14+00:00,factually_correct,fa2884_lens_result_5,2012-01-30,False
10783,fa2884,6,i2t,2024-12-15 21:50:14+00:00,factually_correct,fa2884_lens_result_6,2016-01-01,False
10784,mi1477,0,t2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_t1_result_0,2024-12-15,True
10785,mi1477,1,t2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_t1_result_1,2019-04-15,False
10786,mi1477,3,t2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_t1_result_3,2025-03-06,True
10787,mi1477,5,t2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_t1_result_5,2025-10-10,True
10788,mi1477,6,t2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_t1_result_6,2025-03-25,True
10789,mi1477,7,t2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_t1_result_7,2024-11-08,False
10790,mi1477,3,i2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_lens_result_3,2025-10-14,True
10791,mi1477,4,i2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_lens_result_4,2019-04-15,False
10792,mi1477,5,i2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_lens_result_5,2019-04-16,False
10793,mi1477,9,i2t,2024-11-29 09:04:56+00:00,miscaptioned,mi1477_lens_result_9,2015-08-28,False
10794,fa4152,1,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_1,2023-10-12,True
10795,fa4152,3,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_3,2023-10-10,False
10796,fa4152,4,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_4,2023-10-10,False
10797,fa4152,5,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_5,2023-10-24,True
10798,fa4152,6,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_6,2023-11-01,True
10799,fa4152,8,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_8,2023-10-11,True
10800,fa4152,9,t2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_t1_result_9,2023-10-11,True
10801,fa4152,1,i2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_lens_result_1,2023-10-11,True
10802,fa4152,6,i2t,2023-10-10 17:43:04+00:00,factually_correct,fa4152_lens_result_6,2024-02-12,True
10803,mi1004,1,t2t,2025-04-03 10:06:53+00:00,miscaptioned,mi1004_t1_result_1,2024-05-29,False
10804,mi1004,5,t2t,2025-04-03 10:06:53+00:00,miscaptioned,mi1004_t1_result_5,2015-04-16,False
10805,mi1004,5,i2t,2025-04-03 10:06:53+00:00,miscaptioned,mi1004_lens_result_5,2025-04-03,False
10806,mi4896,4,t2t,2025-03-30 21:59:41+00:00,miscaptioned,mi4896_t1_result_4,2025-10-11,True
10807,mi4896,6,t2t,2025-03-30 21:59:41+00:00,miscaptioned,mi4896_t1_result_6,2025-05-22,True
10808,mi4896,8,t2t,2025-03-30 21:59:41+00:00,miscaptioned,mi4896_t1_result_8,2025-09-01,True
10809,mi4896,9,t2t,2025-03-30 21:59:41+00:00,miscaptioned,mi4896_t1_result_9,2025-05-23,True
10810,mi4896,1,i2t,2025-03-30 21:59:41+00:00,miscaptioned,mi4896_lens_result_1,2025-10-14,True
10811,mi3161,0,t2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_t1_result_0,2023-04-14,False
10812,mi3161,1,t2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_t1_result_1,2023-04-28,False
10813,mi3161,4,t2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_t1_result_4,2023-08-03,False
10814,mi3161,5,t2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_t1_result_5,2013-04-10,False
10815,mi3161,3,i2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_lens_result_3,2018-08-20,False
10816,mi3161,4,i2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_lens_result_4,2020-12-14,False
10817,mi3161,5,i2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_lens_result_5,2023-04-28,False
10818,mi3161,9,i2t,2024-02-23 00:58:34+00:00,miscaptioned,mi3161_lens_result_9,2018-06-12,False
10819,fa3468,0,t2t,2024-05-06 23:04:09+00:00,factually_correct,fa3468_t1_result_0,2002-08-21,False
10820,fa3468,2,t2t,2024-05-06 23:04:09+00:00,factually_correct,fa3468_t1_result_2,2024-12-07,True
10821,fa3468,6,t2t,2024-05-06 23:04:09+00:00,factually_correct,fa3468_t1_result_6,2015-12-04,False
10822,fa3468,7,t2t,2024-05-06 23:04:09+00:00,factually_correct,fa3468_t1_result_7,2015-01-15,False
10823,fa3468,8,t2t,2024-05-06 23:04:09+00:00,factually_correct,fa3468_t1_result_8,2024-11-26,True
10824,fa3468,9,t2t,2024-05-06 23:04:09+00:00,factually_correct,fa3468_t1_result_9,2018-08-16,False
10825,mi2281,0,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_0,2024-01-11,False
10826,mi2281,1,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_1,2025-04-30,True
10827,mi2281,2,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_2,2025-04-30,True
10828,mi2281,3,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_3,2025-04-30,True
10829,mi2281,4,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_4,2025-05-06,True
10830,mi2281,5,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_5,2025-04-30,True
10831,mi2281,6,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_6,2025-04-30,True
10832,mi2281,7,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_7,2024-06-07,True
10833,mi2281,8,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_8,2025-05-01,True
10834,mi2281,9,t2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_t1_result_9,2025-03-26,True
10835,mi2281,1,i2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_lens_result_1,2024-01-11,False
10836,mi2281,2,i2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_lens_result_2,2015-03-30,False
10837,mi2281,3,i2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_lens_result_3,2024-01-14,True
10838,mi2281,6,i2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_lens_result_6,2015-03-31,False
10839,mi2281,7,i2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_lens_result_7,2025-05-11,True
10840,mi2281,8,i2t,2024-01-11 23:48:37+00:00,miscaptioned,mi2281_lens_result_8,2024-01-12,True
10841,fa3405,0,t2t,2023-08-02 20:46:52+00:00,factually_correct,fa3405_t1_result_0,2023-07-12,False
10842,fa3405,2,t2t,2023-08-02 20:46:52+00:00,factually_correct,fa3405_t1_result_2,2019-07-12,False
10843,fa3405,4,t2t,2023-08-02 20:46:52+00:00,factually_correct,fa3405_t1_result_4,2023-08-26,True
10844,fa3405,5,t2t,2023-08-02 20:46:52+00:00,factually_correct,fa3405_t1_result_5,2001-09-24,False
10845,fa3405,9,t2t,2023-08-02 20:46:52+00:00,factually_correct,fa3405_t1_result_9,2024-08-19,True
10846,fa0657,0,t2t,2025-01-07 13:43:29+00:00,factually_correct,fa0657_t1_result_0,2023-03-26,False
10847,fa0657,3,t2t,2025-01-07 13:43:29+00:00,factually_correct,fa0657_t1_result_3,2023-08-19,False
10848,fa0657,5,t2t,2025-01-07 13:43:29+00:00,factually_correct,fa0657_t1_result_5,2021-08-23,False
10849,fa1864,4,t2t,2024-10-09 03:29:19+00:00,factually_correct,fa1864_t1_result_4,2021-02-11,False
10850,fa1864,2,i2t,2024-10-09 03:29:19+00:00,factually_correct,fa1864_lens_result_2,2021-02-26,False
10851,mi3815,0,t2t,2025-01-13 01:34:26+00:00,miscaptioned,mi3815_t1_result_0,2021-01-07,False
10852,mi3815,1,t2t,2025-01-13 01:34:26+00:00,miscaptioned,mi3815_t1_result_1,2015-11-30,False
10853,mi3815,3,t2t,2025-01-13 01:34:26+00:00,miscaptioned,mi3815_t1_result_3,2018-03-26,False
10854,mi2341,1,t2t,2024-07-10 17:50:48+00:00,miscaptioned,mi2341_t1_result_1,2025-10-10,True
10855,mi2341,2,t2t,2024-07-10 17:50:48+00:00,miscaptioned,mi2341_t1_result_2,2023-04-29,False
10856,mi2341,3,t2t,2024-07-10 17:50:48+00:00,miscaptioned,mi2341_t1_result_3,2023-04-27,False
10857,mi2341,5,t2t,2024-07-10 17:50:48+00:00,miscaptioned,mi2341_t1_result_5,2025-10-10,True
10858,mi2341,6,t2t,2024-07-10 17:50:48+00:00,miscaptioned,mi2341_t1_result_6,2025-08-30,True
